,id,title,popularity,homepage
3744,37136,The Naked Gun: From the Files of Police Squad!,15.698222,Not available
10952,956,Mission: Impossible III,15.687983,http://www.missionimpossible.com/
14557,10528,Sherlock Holmes,15.68604,http://sherlock-holmes-movie.warnerbros.com/
10704,9044,Tristan & Isolde,15.672195,Not available
10322,4442,The Brothers Grimm,15.66148,Not available
32117,257211,The Intern,15.651705,http://www.theinternmovie.com/
3702,6282,Coyote Ugly,15.650836,Not available
2514,1893,Star Wars: Episode I - The Phantom Menace,15.649091,http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace
2828,1654,The Dirty Dozen,15.640007,Not available
1342,75,Mars Attacks!,15.63424,http://marsattacks.warnerbros.com/
1166,335,Once Upon a Time in the West,15.589351,Not available
13129,13053,Bolt,15.580915,http://movies.disney.com/bolt
1612,8078,Alien: Resurrection,15.57784,Not available
12170,6977,No Country for Old Men,15.565484,Not available
1142,409,The English Patient,15.564161,Not available
500,31586,North,15.534707,Not available
8243,866,Finding Neverland,15.529604,Not available
2346,30497,The Texas Chain Saw Massacre,15.526413,Not available
1352,31908,Ghosts of Mississippi,15.50082,Not available
2526,1924,Superman,15.460102,Not available
4163,19494,Nine to Five,15.458258,Not available
4099,77,Memento,15.450789,http://www.otnemem.com/
2646,10386,The Iron Giant,15.441459,https://www.warnerbros.com/iron-giant
9473,11866,Flight of the Phoenix,15.434731,Not available
1170,769,GoodFellas,15.424092,http://www.warnerbros.com/goodfellas
12083,5915,Into the Wild,15.423538,http://www.intothewild.com/
6385,1927,Hulk,15.422638,Not available
2077,845,Strangers on a Train,15.41773,Not available
1064,15764,Sophie's Choice,15.417202,Not available
13694,18360,Night at the Museum: Battle of the Smithsonian,15.417181,http://www.nightatthemuseummovie.com
24939,100042,Dumb and Dumber To,15.402597,Not available
11114,9297,Monster House,15.402378,http://www.sonypictures.com/movies/monsterhouse/
10480,215,Saw II,15.399863,Not available
17439,64690,Drive,15.388875,http://www.sonypictures.com/movies/drive/
7291,652,Troy,15.387275,Not available
6783,605,The Matrix Revolutions,15.368205,Not available
13643,13475,Star Trek,15.362632,Not available
2207,9445,Apt Pupil,15.352714,Not available
69,755,From Dusk Till Dawn,15.339153,http://www.miramax.com/movie/from-dusk-till-dawn/
10894,3093,Basic Instinct 2,15.321902,Not available
9309,437,Cube²: Hypercube,15.317489,Not available
25622,68737,Seventh Son,15.297821,http://www.seventhsonmovie.com/
4919,150,48 Hrs.,15.297121,Not available
10842,9950,Find Me Guilty,15.295949,Not available
345,10731,The Client,15.263829,Not available
10394,647,Final Fantasy VII: Advent Children,15.260291,http://na.square-enix.com/ff7acc/
7834,11036,The Notebook,15.239013,http://www.newline.com/properties/notebookthe.html
2231,11893,Runaway Train,15.236541,Not available
1818,143,All Quiet on the Western Front,15.235056,Not available
21131,68724,Elysium,15.232738,Not available
1357,9361,The Last of the Mohicans,15.228794,Not available
4349,30502,Big Top Pee-wee,15.227522,Not available
17282,58224,Mr. Popper's Penguins,15.214342,http://www.popperspenguins.com/main.html
1214,235,Stand by Me,15.206957,Not available
165,6520,First Knight,15.178338,Not available
1542,9433,The Edge,15.174973,Not available
3956,10937,Barfly,15.170192,Not available
1155,2493,The Princess Bride,15.15267,Not available
14258,19899,Couples Retreat,15.152577,http://www.couplesretreatmovie.com/
162,1572,Die Hard: With a Vengeance,15.138855,Not available
15814,37735,Easy A,15.138144,http://letsnotandsaywedid.com/
3579,10128,Alien Nation,15.133316,Not available
22224,140823,Saving Mr. Banks,15.130888,Not available
999,433,Mary Poppins,15.11549,Not available
4442,1648,Bill & Ted's Excellent Adventure,15.109261,http://www.billandted.org/
12540,9870,Forgetting Sarah Marshall,15.106676,http://www.forgettingsarahmarshall.com/
13780,18487,The Taking of Pelham 1 2 3,15.09911,http://www.sonypictures.com/movies/thetakingofpelham123/
11405,9836,Happy Feet,15.088318,http://www.warnerbros.com/happy-feet
3827,6521,The Contender,15.072042,Not available
1624,489,Good Will Hunting,15.064833,http://www.miramax.com/movie/good-will-hunting
363,9359,Maverick,15.050326,Not available
7718,435,The Day After Tomorrow,15.049695,http://www.thedayaftertomorrow.com/
3662,4244,The Kid,15.045725,http://movies.disney.com/the-kid
2058,36647,Blade,15.043454,http://www.warnerbros.com/blade
36252,267860,London Has Fallen,15.037993,https://www.facebook.com/LondonHasFallenOfficial
30093,334074,Survivor,15.033568,http://survivormovie.com/
926,1585,It's a Wonderful Life,15.031588,Not available
32304,298312,The Visit,15.021058,http://www.stayinyourroom.com/
3378,1700,Misery,15.020845,Not available
350,888,The Flintstones,15.019586,Not available
1910,346,Seven Samurai,15.01777,Not available
17841,74725,Kill List,15.014569,http://www.kill-list.com/
9888,187,Sin City,15.010525,http://www.miramax.com/movie/sin-city/
1328,364,Batman Returns,15.001681,Not available
37581,320588,"Hello, My Name Is Doris",14.992311,http://www.hellomynameisdorismovie.com/
15197,36950,You Don't Know Jack,14.988063,http://www.hbo.com/movies/you-dont-know-jack/index.html
10264,13922,The Great Raid,14.987902,Not available
39463,328387,Nerve,14.9837,http://www.playnerve.com/
3042,49948,Fantasia 2000,14.972573,http://movies.disney.com/fantasia-2000
21817,85889,Filth,14.970485,Not available
5132,4547,Panic Room,14.969502,http://www.sonypictures.com/movies/panicroom/
3290,9532,Final Destination,14.961416,Not available
5878,598,City of God,14.95927,http://cidadededeus.globo.com/
13059,20766,The Road,14.958098,http://www.theroad-movie.com/
93,9208,Broken Arrow,14.957626,Not available
2741,12105,Yellow Submarine,14.950187,Not available
11365,214,Saw III,14.938035,Not available
25836,201088,Blackhat,14.932368,http://www.legendary.com/film/blackhat/
1740,9449,The Borrowers,14.924667,Not available
23062,86834,Noah,14.924487,http://www.noahmovie.com
11407,7551,Déjà Vu,14.922904,Not available
5818,3131,Gangs of New York,14.922399,http://video.movies.go.com/gangsofnewyork/
3403,13665,Arthur,14.911301,Not available
19144,98548,People Like Us,14.906621,Not available
8147,747,Shaun of the Dead,14.902948,Not available
1187,9549,The Right Stuff,14.902397,Not available
21276,138843,The Conjuring,14.90169,http://theconjuring.warnerbros.com
18255,49040,The Bourne Legacy,14.89499,http://www.thebournelegacy.com/
22060,64686,47 Ronin,14.88937,Not available
11921,1571,Live Free or Die Hard,14.886039,Not available
18239,76163,The Expendables 2,14.881566,http://theexpendables2film.com/
4029,1921,Sweet November,14.840318,Not available
2595,2667,The Blair Witch Project,14.838386,http://www.blairwitch.com/
20598,122081,Spring Breakers,14.830235,http://www.springbreakersmovie.com/
1551,2649,The Game,14.825587,Not available
472,15765,What's Love Got to Do with It,14.820883,Not available
18796,22970,The Cabin in the Woods,14.811958,http://www.discoverthecabininthewoods.com/
5857,423,The Pianist,14.811594,http://www.thepianistmovie.com/
167,10428,Hackers,14.810519,Not available
13187,13223,Gran Torino,14.794228,http://www.thegrantorino.com/
1246,89,Indiana Jones and the Last Crusade,14.788987,http://www.indianajones.com/crusade
6546,11351,Jeepers Creepers 2,14.786032,Not available
21948,152532,Dallas Buyers Club,14.785719,Not available
3298,1541,Thelma & Louise,14.785388,Not available
11955,2270,Stardust,14.784525,http://www.stardustmovie.com
2290,1368,First Blood,14.778884,Not available
1845,1366,Rocky,14.774066,Not available
39097,259693,The Conjuring 2,14.767317,http://www.warnerbros.com/conjuring-2
11559,1257,Because I Said So,14.764607,http://www.becauseisaidsomovie.com/index_intro.htm
9456,5528,The Chorus,14.758133,http://www.pathedistribution.com/accueil/filmcatalogue.php?IDFilm=498
20550,49519,The Croods,14.757874,http://www.thecroodsmovie.com/
15608,27578,The Expendables,14.75562,http://expendablesthemovie.com/
12490,8456,Never Back Down,14.753931,http://www.neverbackdownthemovie.com/
23767,138103,The Expendables 3,14.753545,http://theexpendables3film.com/
4320,11371,The Score,14.741992,Not available
6994,587,Big Fish,14.739983,Not available
1776,9844,The Opposite of Sex,14.734622,Not available
21848,109091,The Counselor,14.723646,Not available
2712,2900,The Astronaut's Wife,14.705865,Not available
8623,5767,Two for the Road,14.701129,Not available
9451,1913,The Sea Inside,14.69768,Not available
35387,140300,Kung Fu Panda 3,14.696548,http://www.kungfupanda.com/
5854,590,The Hours,14.686487,Not available
9,710,GoldenEye,14.686036,http://www.mgm.com/view/movie/757/Goldeneye/
16130,38757,Tangled,14.684761,http://disney.go.com/disneypictures/tangled/
3869,9741,Unbreakable,14.67855,Not available
18685,49529,John Carter,14.670353,http://movies.disney.com/john-carter
3092,13342,Fast Times at Ridgemont High,14.658885,Not available
601,25059,Homeward Bound II: Lost in San Francisco,14.657754,Not available
31444,203801,The Man from U.N.C.L.E.,14.656875,Not available
1000,11360,Dumbo,14.655879,Not available
20750,75612,Oblivion,14.654053,https://www.uphe.com/movies/oblivion
17387,61537,Burn Notice: The Fall of Sam Axe,14.649159,http://www.usanetwork.com/movies/samaxe/index.html
411,11853,Bad Girls,14.644772,Not available
33041,314365,Spotlight,14.63239,http://www.spotlightthefilm.com
1974,10437,The Muppet Christmas Carol,14.630571,Not available
24311,244761,The Captive,14.623692,Not available
29178,308504,Last Knights,14.619519,Not available
7473,876,Frank Herbert's Dune,14.612842,http://www.scifi.com/dune_2k/
13354,10529,Outlander,14.611182,Not available
2823,19997,Niagara,14.605464,Not available
655,11902,Underground,14.587894,Not available
1167,1892,Return of the Jedi,14.586087,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi
2850,404,The Straight Story,14.580995,Not available
68,10634,Friday,14.56965,http://www.newline.com/properties/friday.html
879,13528,Gaslight,14.545058,Not available
25532,228967,The Interview,14.526049,Not available
14230,22798,Whip It,14.511442,Not available
3368,879,Hook,14.508137,Not available
3134,9475,Scent of a Woman,14.505987,Not available
4700,1623,Brubaker,14.503963,Not available
19731,82693,Silver Linings Playbook,14.488111,http://silverliningsplaybookmovie.com/
1901,19,Metropolis,14.487867,Not available
1018,11412,The Long Kiss Goodnight,14.482345,Not available
6389,302,Swimming Pool,14.481103,http://www.marsdistribution.com/xml/flash.html?cfilm=46022
38176,127380,Finding Dory,14.477677,http://movies.disney.com/finding-dory
9522,70,Million Dollar Baby,14.471373,http://www.milliondollarbaby-derfilm.de/
1809,944,Lethal Weapon 4,14.470551,Not available
23877,228194,The Hundred-Foot Journey,14.466789,Not available
9377,9282,11:14,14.454722,Not available
16670,48138,Unknown,14.443599,http://unknownmovie.warnerbros.com/
27924,72784,The Loft,14.443362,Not available
22841,120467,The Grand Budapest Hotel,14.442048,Not available
10545,4348,Pride & Prejudice,14.439083,http://www.prideandprejudicemovie.net/splash.html
993,11224,Cinderella,14.436858,http://movies.disney.com/cinderella-1950
7917,2048,"I, Robot",14.43075,Not available
3167,1907,The Beach,14.430311,Not available
36251,333371,10 Cloverfield Lane,14.421528,http://www.10cloverfieldlane.com/
14984,10191,How to Train Your Dragon,14.416681,http://www.howtotrainyourdragon.com/
1598,563,Starship Troopers,14.412644,Not available
21780,109451,Cloudy with a Chance of Meatballs 2,14.412061,Not available
33,9598,Babe,14.404764,Not available
3150,9876,Stop! Or My Mom Will Shoot,14.40112,Not available
14631,20504,The Book of Eli,14.39853,Not available
6437,8273,American Wedding,14.397139,Not available
1436,9360,Anaconda,14.386089,Not available
14839,24253,The Girl Who Played with Fire,14.38601,http://dragontattoofilm.com/about-5/the-girl-who-played-with-fire/
941,10331,Night of the Living Dead,14.384198,Not available
1217,5925,The Great Escape,14.384114,Not available
1895,928,Gremlins 2: The New Batch,14.383185,Not available
1227,11202,Patton,14.382289,Not available
7132,11023,Thirteen,14.379879,Not available
1512,686,Contact,14.374866,http://www.warnerbros.com/contact
870,27854,For Whom the Bell Tolls,14.373861,Not available
2704,11963,Three Days of the Condor,14.364447,Not available
2152,5971,We're No Angels,14.348459,Not available
21438,123553,The Mortal Instruments: City of Bones,14.336187,http://www.themortalinstrumentsmovie.com/
6125,10782,Basic,14.327717,Not available
12975,13027,Eagle Eye,14.324875,Not available
13144,10360,Hunger,14.322814,Not available
1242,665,Ben-Hur,14.319743,Not available
18383,75174,The Grey,14.31675,http://www.thegreythemovie.com/
1160,13446,Withnail & I,14.316459,Not available
14842,23742,Cop Out,14.313079,http://copoutmovie.warnerbros.com/dvd/
1883,11186,Child's Play 2,14.310479,Not available
663,8069,Barbarella,14.304205,Not available
11959,35,The Simpsons Movie,14.302911,http://www.simpsonsmovie.com/
21435,115782,Jobs,14.294019,http://thejobsmovie.com/
269,3036,Mary Shelley's Frankenstein,14.287753,Not available
2922,1621,Trading Places,14.285052,Not available
1164,595,To Kill a Mockingbird,14.284787,Not available
1896,9340,The Goonies,14.280703,Not available
1987,10882,Sleeping Beauty,14.276169,Not available
8238,5255,The Polar Express,14.27536,Not available
1525,8834,Conspiracy Theory,14.261798,Not available
2984,10998,Fatal Attraction,14.260779,Not available
18289,56292,Mission: Impossible - Ghost Protocol,14.25843,http://www.missionimpossible.com/
12849,1735,The Mummy: Tomb of the Dragon Emperor,14.250227,http://www.themummy.com/
4403,9604,Red Heat,14.25013,Not available
11692,7485,Shooter,14.246918,http://www.shootermovie.com/
13524,15512,Monsters vs Aliens,14.243634,http://www.monstersvsaliens.com/
4596,10972,Session 9,14.242234,Not available
893,770,Gone with the Wind,14.240357,Not available
19590,68734,Argo,14.238234,http://argothemovie.warnerbros.com/
431,2124,Color of Night,14.228963,Not available
2052,34584,The NeverEnding Story,14.225919,Not available
8139,11823,Wimbledon,14.224013,Not available
11170,9762,Step Up,14.21769,Not available
454,2087,The Getaway,14.214403,Not available
3128,1883,Malcolm X,14.207001,Not available
1332,9037,Grease 2,14.202364,Not available
589,10895,Pinocchio,14.202284,Not available
3823,1597,Meet the Parents,14.178281,Not available
10357,11636,New Police Story,14.177645,Not available
1132,11216,Cinema Paradiso,14.177005,Not available
18832,62764,Mirror Mirror,14.170183,Not available
7571,13823,The Power of One,14.14735,Not available
16144,45317,The Fighter,14.141837,http://www.thefightermovie.com
24482,264660,Ex Machina,14.14078,http://exmachina-movie.com/
362,854,The Mask,14.13488,Not available
22300,110415,Snowpiercer,14.131906,http://snowpiercer-film.com/
4976,10592,Hart's War,14.116474,Not available
11353,9693,Children of Men,14.114606,http://www.universalstudiosentertainment.com/children-of-men/
5276,811,Silent Running,14.108597,Not available
4883,5279,Gosford Park,14.101101,Not available
9416,36763,Salem's Lot,14.098705,http://www.warnervideo.com/salemslot/
5647,9012,Jackass: The Movie,14.095586,Not available
109,103,Taxi Driver,14.092713,Not available
7830,594,The Terminal,14.092373,http://www.theterminal-themovie.com/
3595,9679,Gone in Sixty Seconds,14.091765,Not available
6234,9902,Wrong Turn,14.079718,Not available
5488,31005,Moonlight Mile,14.074906,Not available
5244,1894,Star Wars: Episode II - Attack of the Clones,14.072511,http://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones
11825,810,Shrek the Third,14.072479,http://www.shrekthethird.com/flash/index.html
377,10395,Wolf,14.063845,Not available
25289,297596,Dying of the Light,14.059259,Not available
3588,10117,Action Jackson,14.054862,Not available
1495,11970,Hercules,14.048694,Not available
18092,44826,Hugo,14.046164,http://www.hugomovie.com/
19735,87827,Life of Pi,14.045042,http://www.lifeofpimovie.com/
1056,88,Dirty Dancing,14.044122,http://lionsgateathome.com/dirty-dancing
